,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,End Plant Latitude,End Plant Longitude,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Transport Mode
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,37231246.139366,25341764271.674202,3.936112117097674,2452.4218674507906,4848909443.507391,2754112000.06834,957216493.782663,47.55188163565688,16.52708583054074,Wind,4224919072.808563,4.2249190728085635,16768.73746963391,3.018014278499751,4.127275904138249,5.6877989430054345,,3.018014278499751,NH3,12979.368323027711,,24.7136,46.6753,3018014278.4997506,7242933351.308313,7.242933351308315,
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,32636687.483349584,22214438853.736122,0.5053497455844693,19101.63706037695,37767608239.76427,2414238091.9486437,4310058677.765413,41.683694775589146,74.41650887209784,Solar,5681940670.974545,5.681940670974544,16768.73746963391,3.069671478499751,4.217676004138249,5.881513443005435,,3.069671478499751,NH3,12870.18847328272,,24.7136,46.6753,3069671478.499751,8751612149.474297,8.751612149474296,
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,42805388.03230246,29135851349.47151,0.33024026133861556,29230.256146177595,57793835124.56977,3166448751.3002014,6349774120.376416,54.67119573331241,109.63377937346205,Solar,6434151330.326101,6.4341513303261015,16618.96124939438,3.091608498927932,4.25612511724093,5.963344931336598,,3.091608498927932,NH3,12323.594444104514,,24.7136,46.6753,3091608498.9279323,9525759829.254034,9.525759829254033,
13,-123.0,45.0,1322.7600264549255,112.130135,3674,-122.768689375,45.58885,67.91199946917735,82.4316,43785753.58636588,29803145500.14663,0.3522672083620318,27402.514907909852,54180039362.85742,3238969464.864093,5981701039.810273,55.923322149172755,103.2787119107305,Solar,6506672043.889994,6.506672043889994,16831.787433547823,3.0156192188271413,4.123059733528881,5.678998313056919,,3.0156192188271413,NH3,12214.147120338821,,24.7136,46.6753,3015619218.8271413,9522291262.717134,9.522291262717136,
14,-123.0,46.0,1204.1350090503693,161.96089,4038,-122.95979285813186,46.116775,13.347513630298392,29.5285,48099294.62803905,32739193889.316525,0.5088151421928646,18971.5411909841,37510383698.573875,3558055619.0365753,4283859790.081651,61.43259230028148,73.96416473863732,Solar,6825758198.062475,6.825758198062475,16800.14758646257,2.973253030734569,4.048931346026893,5.409419941170347,,2.973253030734569,NH3,12104.66022189254,,24.7136,46.6753,2973253030.7345686,9799011228.797043,9.799011228797044,
15,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,51055203.38660454,34751158320.690765,0.31675726823571854,30474.462298762366,60253869853.10097,3776713456.9343147,6600334091.258978,65.20788961069005,113.95989177475349,Solar,7044416035.960215,7.044416035960214,16741.65479383838,3.064587770106359,4.2087902027301105,5.862371647455463,,3.064587770106359,NH3,11666.343029260466,,24.7136,46.6753,3064587770.106359,10109003806.066574,10.109003806066573,
16,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.7387227673824,718.795,46275759.335163824,31497989086.2288,0.4493109268916041,21484.025539928927,42478048213.37724,3423162996.4835634,4789827393.606758,59.10356645783026,82.70008818463583,Solar,6690865575.509464,6.690865575509465,16741.65479383838,3.524585210106359,5.013785722730111,7.587362047455462,,3.524585210106359,NH3,11337.252326694304,,24.7136,46.6753,3524585210.106359,10215450785.615824,10.215450785615824,
17,-122.0,37.0,1729.369969367981,47.989758,17916,-122.3300105515,37.7191834425,85.00376909053449,116.2179,33490835.158550266,22795821731.90005,0.15076427118035202,64027.155460201415,126593993828.06883,2477422073.309219,13357222251.711103,42.77461526206648,230.62281108348824,Solar,5745124652.335119,5.745124652335119,16724.024290895628,3.042499053888786,4.170141916589509,5.779488189029392,,3.042499053888786,NH3,13071.443945400433,,24.7136,46.6753,3042499053.8887863,8787623706.223906,8.787623706223904,
18,-122.0,38.0,1802.3700737953184,103.83032,6756,-122.0517320178623,38.02614,5.390433671432809,10.3994,32134379.844806217,21872538888.309822,0.3261925705318774,29592.97145538456,58510993013.0478,2377080821.1482034,6422818235.39285,41.04214565087572,110.89494272170516,Solar,5644783400.174104,5.644783400174104,16771.8338394723,2.9579105675543933,4.022093189089607,5.294417124025374,,2.9579105675543933,NH3,12962.684321869436,,24.7136,46.6753,2957910567.5543933,8602693967.728497,8.602693967728497,
19,-122.0,39.0,1744.7000765800476,185.19633,6367,-121.55685725036533,38.561485000000005,62.0680787269046,88.3448,33196562.176910564,22595522324.667717,0.581811429799791,16591.299060642537,32804187469.927284,2455653778.2863755,3804523309.0388145,42.39876875026499,65.68804829542962,Solar,5723356357.312276,5.723356357312276,17049.649712055507,3.0206485271040053,4.131775983281117,5.698477932078,,3.0206485271040053,NH3,12853.868728302063,,24.7136,46.6753,3020648527.1040053,8744004884.41628,8.744004884416281,
20,-122.0,40.0,1724.989938735962,262.91464,6367,-121.55685725036533,38.561485000000005,164.2177668177324,179.1987,33575873.84810566,22853704039.0519,0.8259707015452055,11686.864207955265,23107177021.6467,2483712651.779193,2816861375.900268,42.88322698258351,48.63529832030775,Solar,5751415230.805094,5.751415230805094,17049.649712055507,3.093331647104005,4.258971443281117,5.971039632078,,3.093331647104005,NH3,12744.999177146881,,24.7136,46.6753,3093331647.1040053,8844746877.9091,8.844746877909099,
21,-122.0,42.0,1651.990008354187,80.47385,3772,-124.19684561280556,43.394895000000005,237.5009999508732,407.2945,35059561.062328495,23863588357.588768,0.25281605596608697,38181.9397973807,75493034421.27495,2593465646.501508,8152476663.146992,44.7781976352167,140.75883817136025,Solar,5861168225.527409,5.8611682255274085,16618.96124939438,3.2752139389279322,4.57743463724093,6.651865331336598,,3.2752139389279322,NH3,12527.105836942785,,24.7136,46.6753,3275213938.9279323,9136382164.455341,9.136382164455341,
22,-122.0,56.0,1263.2649874687197,187.58942,1934,-123.2597273115,49.1586226685,766.0342703426022,1154.6808,45847898.221499875,31206761780.999733,0.5893295437631703,16379.642817614365,32385702392.29119,3391512768.524673,3761899679.522051,58.557100702768246,64.95211824406898,Solar,6659215347.550573,6.659215347550574,16741.65479383838,3.873293850106359,5.62402584273011,8.895019447455462,,3.873293850106359,NH3,10997.146384483443,,24.7136,46.6753,3873293850.106359,10532509197.656933,10.532509197656932,
23,-121.0,36.0,1850.1849150657647,43.310562,4731,-121.33982489431968,37.95234,218.7673144923872,318.1805,31303922.16509423,21307280807.017433,0.13606414340204526,70944.53532982197,140270983508.88446,2315649263.0240884,14750253860.753613,39.98148211194215,254.67458319234743,Solar,5583351842.049989,5.583351842049988,16880.128608402454,3.2042849601523824,4.453205816856956,6.386633039974916,,3.2042849601523824,NH3,13161.155220381639,,24.7136,46.6753,3204284960.1523824,8787636802.202372,8.787636802202371,
24,-121.0,37.0,1846.1700320243835,168.25212,4731,-121.33982489431968,37.95234,109.88775187619235,125.1116,31371999.094114434,21353617947.630768,0.5285796241429083,18262.1633294335,36107807307.64354,2320685126.890705,4141004286.622194,40.06843021082582,71.49765357593307,Solar,5588387705.916605,5.588387705916605,16880.128608402454,3.0498298401523822,4.182909356856956,5.807426339974915,,3.0498298401523822,NH3,13052.862066546055,,24.7136,46.6753,3049829840.1523824,8638217546.068987,8.638217546068987,
