,Unnamed: 0,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2
2300,2300,14.0,-13.0,1787.7699136734009,52.204304,4018,13.565215947580644,-12.341555,86.81320132075663 km,160962.7,1627.9766981948023,1139583.6887363617,164.00465793216824,2.95768811070169,7453374.0389682595,123848.56391940586,782426.1911435965,42.55309632102663,268.83361439292804,Solar,241906867.7797001,4.838137355594002
2301,2301,14.0,-12.0,1529.3500208854675,8.444069,4018,13.565215947580644,-12.341555,60.55350057510104 km,84601.7,1903.0619030618839,1332143.3321433186,26.527825136805312,18.285503028013707,46079467.630594544,144775.7108595563,4716579.141660475,49.74344937225781,1620.5682179038556,Solar,241927794.92664027,4.838555898532806
2302,2302,14.0,-11.0,1532.6349568367004,36.0941,4018,13.565215947580644,-12.341555,155.7899257086521 km,245480.6,1898.983021502447,1329288.1150517128,113.39295939793536,4.27781962338046,10780105.45091876,144465.40935211227,1121261.1336121135,49.6368329568796,385.25382539493137,Solar,241927484.62513283,4.8385496925026565
2303,2303,14.0,-10.0,1448.6850368976593,25.555832,4066,13.274734212926644,-8.777325000000001,156.95093198281458 km,232364.5,2009.027281338335,1406319.0969368345,80.28601406757495,6.041832223198864,15225417.202461138,152837.04241256157,1574025.954414213,52.5132402135468,540.819174080781,Solar,241935856.25819325,4.838717125163865
2304,2304,14.0,-9.0,1442.4799644947052,24.789371,4066,13.274734212926644,-8.777325000000001,83.48807721270352 km,118468.1,2017.6694531861644,1412368.6172303152,77.87810582071187,6.228639253019234,15696170.91760847,153494.49689190713,1621973.260113673,52.73913482952707,557.2933765518775,Solar,241936513.71267262,4.838730274253453
2305,2305,14.0,-7.0,1388.8250243663788,26.550503,2675,13.424014107162384,-5.834595,143.77090708772639 km,373260.0,2095.6187497570895,1466933.1248299626,83.41086517391378,5.815484899410631,14655021.94651479,159424.50095740866,1515929.9376938313,54.77662340587887,520.8579785922395,Solar,241942443.7167381,4.838848874334762
2306,2306,14.0,-6.0,1343.9299714565277,28.0149,2675,13.424014107162384,-5.834595,66.35018526628983 km,102566.0,2165.6245660179284,1515937.19621255,88.0114040310527,5.511497427021216,13888973.516093465,164750.20360384372,1437906.2129899117,56.60648021260272,494.049827027303,Solar,241947769.41938454,4.83895538838769
2307,2307,14.0,-5.0,1321.299958229065,26.358118,2675,13.424014107162384,-5.834595,112.217213976734 km,247419.7,2202.7153963547353,1541900.7774483147,82.80646987125289,5.857931483130043,14761987.337487709,167571.89391236324,1526824.599032055,57.5759840621966,524.6012724879369,Solar,241950591.10969308,4.839011822193862
2308,2308,14.0,-4.0,1309.6200215816498,59.169445,2675,13.424014107162384,-5.834595,212.69400030691762 km,335803.6,2222.3604658082686,1555652.326065788,185.88629372898532,2.6095233657888235,6575998.881787836,169066.39542618406,693063.5934182114,58.089479454124785,238.12954235394957,Solar,241952085.6112069,4.839041712224137
2309,2309,14.0,1.0,1364.369969367981,12.100979,6415,9.738771602941178,1.82693,482.9453557642659 km,801717.8,2133.1807548814936,1493226.5284170455,38.01634672764436,12.75963285848663,32154274.803386305,162282.03595637347,3298267.493921023,55.75844312347191,1133.2508825267105,Solar,241945301.2517371,4.838906025034742
2310,2310,14.0,4.0,1492.85005569458,17.546068,5167,9.856365415441177,2.72436,481.5898656499462 km,676543.6,1949.5914878335739,1364714.0414835017,55.12259832818696,8.79992310916934,22175806.235106736,148315.45578350392,2281938.4295693683,50.959669423050066,784.0506399033214,Solar,241931334.67156422,4.8386266934312845
2311,2311,14.0,5.0,1534.095025062561,16.16847,4001,9.661741507587733,4.040815,492.9798786279349 km,665449.3,1897.1756727229726,1328022.970906081,50.794746571786966,9.549700699463626,24065245.762648337,144327.91503104023,2474382.01888725,49.589591318357414,850.1722834125425,Solar,241927347.13081175,4.838546942616235
2312,2312,14.0,6.0,1615.125069618225,37.875225,4001,9.661741507587733,4.040815,527.6023942579111 km,941151.9,1801.9952856542475,1261396.6999579733,118.98852861306047,4.076650350413936,10273158.883043118,137087.0532516143,1069627.5059186642,47.10170547619568,367.5130404951308,Solar,241920106.26903233,4.838402125380647
2313,2313,14.0,7.0,1653.0849289894104,42.743538,4001,9.661741507587733,4.040815,581.4748857401023 km,989956.6,1760.615991444124,1232431.1940108868,134.28278496923616,3.6123366593625605,9103088.381593652,133939.11743066242,950453.2408672246,46.02010701463786,326.56598532361056,Solar,241916958.33321136,4.838339166664227
2314,2314,14.0,8.0,1630.0900292396543,25.404228,4001,9.661741507587733,4.040815,649.8297060623396 km,1260909.1,1785.4521584624322,1249816.5109237025,79.80973605492012,6.077887872375286,15316277.438385721,135828.53244617875,1583280.2701373245,46.669290635353725,543.9988620471834,Solar,241918847.74822688,4.838376954964538
2315,2315,14.0,9.0,1663.305058479309,39.449856,4001,9.661741507587733,4.040815,728.6047496637502 km,1372036.3,1749.7979377606966,1224858.5564324877,123.93537779477522,3.9139318852838567,9863108.350915318,133116.13242443895,1027862.9534923395,45.73733780737133,353.1631686358295,Solar,241916135.34820515,4.838322706964103
2316,2316,14.0,10.0,1696.885061264038,109.29775,4001,9.661741507587733,4.040815,814.7859143766491 km,1300266.7,1715.1708313266595,1200619.5819286616,343.3690084538938,1.4126919288663917,3559983.6607433073,130481.87026989134,385875.78131058364,44.83223234914215,132.5829607579954,Solar,241913501.0860506,4.838270021721012
2317,2317,14.0,11.0,1712.944941520691,39.084293,4001,9.661741507587733,4.040815,906.2654977097379 km,1347131.9,1699.0900820257766,1189363.0574180437,122.78692775955099,3.950539652035068,9955359.923128372,129258.52492970883,1037258.9798896475,44.41190343738714,356.391546936443,Solar,241912277.7407104,4.8382455548142085
2318,2318,14.0,12.0,1704.1850543022156,130.90747,4001,9.661741507587733,4.040815,1001.5954824731932 km,1391031.6,1707.8237799625126,1195476.6459737588,411.2579460520262,1.1794899807341528,2972314.751450065,129922.94226957003,326020.4048423752,44.64019042082663,112.0172673048161,Solar,241912942.15805027,4.838258843161006
2319,2319,14.0,13.0,1717.6899456977844,166.42815,3498,8.285237270208286,4.932012115,1091.1054342940647 km,1349767.3,1694.3964587344117,1186077.5211140881,522.8494533905401,0.927752001498885,2337935.04377719,128901.45685566403,261407.4303833083,44.289218509382,89.81691197785464,Solar,241911920.67263636,4.838238413452727
2320,2320,14.0,14.0,1746.52494430542,230.49979,3498,8.285237270208286,4.932012115,1182.751335342999 km,1476025.9,1666.4220975964895,1166495.4683175427,724.1364469179902,0.6698663337969056,1688063.1611682023,126773.3032664043,195216.54368752366,43.558006763328656,67.07440219007223,Solar,241909792.5190471,4.838195850380942
2321,2321,14.0,26.0,1931.945080757141,268.19104,4121,18.36867814396552,30.644585,669.5476600610705 km,924600.5,1506.4857641053686,1054540.034873758,842.5470010226063,0.575724115422561,1450824.7708648536,114606.12345149988,171053.2896174789,39.37748857051535,58.77215591985173,Solar,241897625.3392322,4.837952506784644
2322,2322,14.0,27.0,1923.5499930381773,325.08197,2811,15.234225360905189,32.34461,604.3459337809703 km,692668.5,1513.0606283838163,1059142.4398686714,1021.2751287664976,0.47496958772661757,1196923.3610710762,115106.30720704974,145192.87020667075,39.54934657883248,49.88678104536893,Solar,241898125.52298775,4.8379625104597554
2323,2323,14.0,30.0,1911.5049958229065,321.72,2811,15.234225360905189,32.34461,285.333898372367 km,343923.1,1522.5949016895331,1065816.4311826732,1010.7131885129085,0.4799330140129822,1209431.1953127151,115831.62843445892,146466.82075177552,39.798559513378194,50.32449738650749,Solar,241898850.84421515,4.837977016884303
2324,2324,14.0,32.0,1828.65008354187,299.38235,2756,14.251532708524287,32.676005,78.6152718571622 km,196412.8,1591.5826583710598,1114107.860859742,940.5373913744481,0.5157419910300547,1299669.8173957379,121079.88205043672,155657.82373208893,41.601805627585954,53.48243174384594,Solar,241904099.09783113,4.8380819819566225
2325,2325,14.0,38.0,1546.140022277832,311.2365,3363,13.534070055703328,38.212235,47.16869359254516 km,63716.4,1882.3959791857972,1317677.185430058,977.7783019289996,0.4960987842629534,1250168.9363426426,143203.5476971725,150616.04965813912,49.20327023441312,51.75012988254011,Solar,241926222.7634779,4.838524455269558
2326,2326,14.0,42.0,1404.5200181007383,33.16247,2414,14.416816899165234,42.35175759997219,52.082731024862255 km,107094.8,2072.200982318274,1450540.6876227916,104.18297212689191,4.655987604911717,11733088.764377527,157642.99089604727,1218324.5890594937,54.164514820693164,418.6038331640312,Solar,241940662.20667675,4.838813244133535
2327,2327,14.0,45.0,1396.1250174045565,181.43217,4078,14.429639271643968,45.220045,41.72748344450659 km,114269.9,2084.661276684699,1459262.8936792891,569.9859723968545,0.8510290609887797,2144593.233691725,158590.90960090712,241715.13996823758,54.49020996543989,83.05084296344573,Solar,241941610.12538162,4.838832202507632
2328,2328,14.0,48.0,1149.0200006961825,197.57132,2850,13.572483180994553,45.767525,250.3099250272324 km,458410.5,2532.9826803977403,1773087.876278418,620.6886074720381,0.7815104402210639,1969406.3093570808,192697.02554578558,223871.96476781994,66.20872159778274,76.92011097150737,Solar,241975716.24132648,4.8395143248265295
2329,2329,14.0,50.0,1072.3699867725372,73.85061,3264,14.653835344621596,53.4669,388.366012038308 km,527051.1,2714.0332134373425,1899823.2494061398,232.00853383912494,2.090762002754705,5268720.246941857,206470.471160002,559914.3769118356,70.94113624471863,192.38083719534868,Solar,241989489.6869407,4.839789793738814
2330,2330,14.0,51.0,1076.3849568367004,231.93167,3264,14.653835344621596,53.4669,278.1038560989801 km,375698.6,2703.909732952146,1892736.813066502,728.6348306068122,0.665730770050751,1677641.5405278925,205700.32591078067,194155.07860579118,70.67652223601182,66.70969367481031,Wind,241977174.2943865,4.83954348588773
2331,2331,14.0,53.0,1075.6550097465515,273.46786,3264,14.653835344621596,53.4669,67.86814168868311 km,86934.5,2705.7446252026443,1894021.237641851,859.124619968922,0.5646149762105743,1422829.7400506474,205839.9156054139,168201.93389297984,70.72448382339863,57.79245933758795,Wind,241951221.14967367,4.839024422993473
2332,2332,14.0,56.0,1036.2349951267242,268.3433,10098,14.86069152253392,56.10550332348794,54.89887093335178 km,72304.1,2808.6754210014906,1966072.7947010435,843.0253399200418,0.5753974452436736,1450001.5620140575,213670.39085540018,170969.44397770255,73.41495480672725,58.743347417979855,Wind,241953988.65975842,4.839079773195168
2333,2333,14.0,57.0,980.7550132274628,278.33398,2979,12.841774970588236,56.65363,80.5480856289296 km,96302.0,2967.5583830220207,2077290.8681154144,874.4119868124086,0.5547437983255104,1397954.371780286,225757.43528258614,165668.32268935422,77.56793930222192,56.92193651377812,Wind,241948687.53847006,4.8389737507694015
2334,2334,15.0,-21.0,2018.450076580048,225.99501,2158,14.4829317368567,-22.897216421552,216.76105000303428 km,264955.2,1441.922094068006,1009345.4658476041,709.9842631639519,0.6832188430543518,1721711.4844969665,109694.4328699576,198643.69974175384,37.689882063011076,68.25193785998722,Solar,241892713.64865068,4.837854272973013
2335,2335,15.0,-20.0,1986.3299679756165,183.03876,2158,14.4829317368567,-22.897216421552,325.2340832136858 km,383385.0,1465.2388113341688,1025667.1679339182,575.0332237381853,0.8435593055168025,2125769.449902342,111468.25552474817,239797.8960108795,38.299349334144246,82.3920976037381,Solar,241894487.47130546,4.837889749426109
2336,2336,15.0,-18.0,1966.6200041770933,109.57839,4659,12.13462536194379,-15.19476,435.7085403757094 km,664544.4,1479.9238058253502,1035946.6640777452,344.2506650161973,1.4090738992264502,3550866.2260506544,112585.4186149287,384947.1504483361,38.6831951138473,132.26389271814625,Solar,241895604.63439563,4.837912092687913
2337,2337,15.0,-17.0,1936.6900849342344,100.28865,4659,12.13462536194379,-15.19476,365.87628399300246 km,505794.3,1502.7947857196068,1051956.3500037247,315.06608607843805,1.5395964475367516,3879783.047792614,114325.33173436963,418448.0552618452,39.28101141642444,143.77446001304426,Solar,241897344.54751506,4.837946890950302
2338,2338,15.0,-16.0,1880.4799818992608,62.702015,4659,12.13462536194379,-15.19476,319.9523913618485 km,504197.1,1547.7153648051678,1083400.7553636176,196.98418968927703,2.462505379902969,6205513.557355481,117742.67131689795,655328.8447882147,40.455174247344424,225.16426974774555,Solar,241900761.8870976,4.838015237741952
2339,2339,15.0,-15.0,1883.7649178504944,57.075985,4619,12.140331363636363,-15.126695,307.78521674518083 km,394171.6,1545.0164368253822,1081511.5057777676,179.30949517240126,2.705236699257256,6817196.482128285,117537.34997858334,717630.1017757298,40.384627941359405,246.57034266140462,Solar,241900556.5657593,4.838011131315186
2340,2340,15.0,-14.0,1851.2800097465515,38.512413,4018,13.565215947580644,-12.341555,240.5329513431092 km,362535.0,1572.1272556670037,1100489.0789669026,120.99031375281605,4.009202156932018,10103189.435468685,119599.8094621479,1052315.7422507575,41.09326786648159,361.5648960553885,Solar,241902619.02524287,4.838052380504857
2341,2341,15.0,-13.0,1788.5000348091123,82.2671,4018,13.565215947580644,-12.341555,172.03590364632478 km,296913.8,1627.3121076593457,1139118.4753615418,258.44971699213687,1.8768626737572696,4729693.937868319,123798.00509783179,505013.3567189057,42.5357248284858,173.51740974444454,Solar,241906817.22087854,4.8381363444175705
2342,2342,15.0,-12.0,1755.6499791145325,39.198395,4018,13.565215947580644,-12.341555,160.65856381551038 km,234043.5,1657.7608269399593,1160432.5788579716,123.1453897645109,3.939040087438699,9926381.02034552,126114.39584241106,1034307.4146319426,43.33161293046945,355.3774193863598,Solar,241909133.6116231,4.838182672232462
2343,2343,15.0,-11.0,1714.040036201477,20.601906,4018,13.565215947580644,-12.341555,215.62724190152198 km,364540.5,1698.0045388227566,1188603.1771759295,64.72279653954747,7.494648760568886,18886514.876633592,129175.94207277015,1946916.8392459766,44.38352881474667,668.9406575870792,Solar,241912195.15785348,4.838243903157069
2344,2344,15.0,-10.0,1617.3150849342346,18.795162,4066,13.274734212926644,-8.777325000000001,232.80147313302257 km,288137.9,1799.5551938553633,1259688.6356987543,59.046742862230055,8.215095420207426,20702040.458922714,136901.42291338008,2131832.1299770605,47.03792479587931,732.4756549151952,Solar,241919920.63869408,4.8383984127738815
2345,2345,15.0,-9.0,1529.3500208854675,16.305655,4066,13.274734212926644,-8.777325000000001,191.3555435586189 km,231880.4,1903.0619030618839,1332143.3321433186,51.22572595996969,9.46935583196484,23862776.696551397,144775.7108595563,2453760.0972869163,49.74344937225781,843.086802657556,Solar,241927794.92664027,4.838555898532806
2346,2346,15.0,-7.0,1468.3949136734009,27.542488,2675,13.424014107162384,-5.834595,216.8074653385496 km,455871.2,1982.0606392003406,1387442.4474402384,86.52727796238504,5.606031280407807,14127198.826627674,150785.55119267956,1462169.9870654019,51.80836887133093,502.38661094042016,Solar,241933804.76697338,4.838676095339467
2347,2347,15.0,-6.0,1473.1399178504944,37.2829,2675,13.424014107162384,-5.834595,175.46526394084285 km,290415.0,1975.6763942971265,1382973.4760079887,117.12768474452291,4.141417359386117,10436371.745653015,150299.86883380453,1086251.0964838315,51.641493394178994,373.22473571495755,Solar,241933319.08461452,4.83866638169229
2348,2348,15.0,-5.0,1403.4250104427338,76.44834,2675,13.424014107162384,-5.834595,197.54340462625606 km,250326.4,2073.8177954202774,1451672.4567941942,240.16954332313472,2.019717488545293,5089688.071134139,157765.99018776393,541679.554355405,54.20677611579582,186.1155391887802,Solar,241940785.20596847,4.838815704119369
2349,2349,15.0,-4.0,1344.2950320243835,14.604514,2675,13.424014107162384,-5.834595,267.78552380382905 km,418281.2,2165.0364628746456,1515525.524012252,45.88143389164929,10.572351073665077,26642324.705635995,164705.46357174573,2736863.201542173,56.59110799644597,940.35812565808,Solar,241947724.67935246,4.83895449358705
2350,2350,15.0,-2.0,1464.0150570869446,23.280754,2675,13.424014107162384,-5.834595,458.720889755091 km,672679.8,1987.9903195703164,1391593.2236992214,73.13864573643122,6.6322615353547665,16713299.069094012,151236.65248862372,1725570.0089986837,51.96336264993738,592.8881569380093,Solar,241934255.86826932,4.838685117365387
2351,2351,15.0,-1.0,1453.7950146198273,24.808231,3544,11.838765681448333,-4.771885,545.3827494603969 km,1018206.3,2001.965704879737,1401375.9934158158,77.93735625815857,6.223904044921891,15684238.193203166,152299.83195716978,1620757.8857757149,52.328660210925,556.8757863947328,Solar,241935319.04773787,4.838706380954758
2352,2352,15.0,5.0,1587.7499651908877,16.57381,4001,9.661741507587733,4.040815,601.828244071318 km,911714.4,1833.0642890891957,1283145.0023624368,52.06815973799306,9.316146937140987,23476690.281595286,139450.63220338436,2414436.343127025,47.913806962188474,829.5755640487727,Solar,241922469.84798408,4.838449396959682
2353,2353,15.0,6.0,1644.325041770935,33.964493,4001,9.661741507587733,4.040815,630.3577427720098 km,921295.0,1769.9954007022134,1238996.7804915493,106.70260169170196,4.546043106495264,11456028.628368067,134652.6573531409,1190105.4022300877,46.26527201364329,408.9080099970045,Solar,241917671.87313384,4.838353437462676
2354,2354,15.0,7.0,1695.060019493103,50.256355,4001,9.661741507587733,4.040815,675.9393838018252 km,1058216.2,1717.0175260604524,1201912.2682423166,157.88499566420066,3.072328848127897,7742268.6972823,130622.35784015655,811850.750210091,44.88050243738712,278.94359109782613,Solar,241913641.57362086,4.838272831472417
2355,2355,15.0,8.0,1719.879961013794,92.97166,4001,9.661741507587733,4.040815,735.4114054919604 km,1296316.1,1692.238892927416,1184567.2250491912,292.079084048048,1.660764681067937,4185126.9962912016,128737.31972332404,449548.01086720865,44.23282267416775,154.4600857851435,Solar,241911756.53550404,4.838235130710081
2356,2356,15.0,9.0,1677.1749234199524,27.98137,4001,9.661741507587733,4.040815,805.7060859408901 km,1452310.7,1735.3274965853248,1214729.2476097273,87.90606642937784,5.518101839483079,13905616.63549736,132015.291508941,1439601.3514629058,45.359100159482296,494.63225922058814,Solar,241915034.50728965,4.838300690145793
2357,2357,15.0,10.0,1708.1999373435974,145.95561,4001,9.661741507587733,4.040815,884.2485204489021 km,1443893.0,1703.8097810260049,1192666.8467182035,458.533072126217,1.0578836213849996,2665866.7258901987,129617.57671709516,294807.99654960947,44.53526994895065,101.29300394268634,Solar,241912636.7924978,4.838252735849956
2358,2358,15.0,11.0,1695.4249930381775,94.26422,4001,9.661741507587733,4.040815,969.0377889668973 km,1446129.4,1716.6479042983487,1201653.5330088441,296.139781048372,1.6379921169268328,4127740.1346556186,130594.23881088504,443703.032252196,44.87084102732973,152.45181108152377,Solar,241913613.4545916,4.838272269091832
2359,2359,15.0,12.0,1708.930058479309,130.00545,4001,9.661741507587733,4.040815,1058.5764294652863 km,1535378.6,1703.081847471213,1192157.293229849,408.42416664663523,1.1876736649752502,2992937.6357376305,129562.19906611912,328120.891159368,44.51624275605119,112.73897285988542,Solar,241912581.41484684,4.838251628296937
2360,2360,15.0,13.0,1730.8300375938416,168.11566,4001,9.661741507587733,4.040815,1151.7598796212833 km,1668384.7,1681.5329627859155,1177073.073950141,528.1509224093994,0.9184394200293814,2314467.3384740413,127922.8645318483,259017.19276217182,43.952984223763266,88.99565084648981,Solar,241910942.08031255,4.838218841606251
2361,2361,15.0,14.0,1758.569941520691,278.81232,3498,8.285237270208286,4.932012115,1244.3646342698319 km,1763982.7,1655.008249872208,1158505.7749105454,875.9147362423265,0.5537920607965124,1395555.9932072114,125904.99314193227,165424.04253409244,43.259664310304935,56.83800435786766,Solar,241908924.20892262,4.838178484178452
2362,2362,15.0,26.0,1943.990077972412,281.50388,4121,18.36867814396552,30.644585,611.5317355673585 km,928262.1,1497.1515514264538,1048006.0859985177,884.3705213650228,0.5484970554162758,1382212.579649015,113896.02186535079,164064.9863899494,39.13350494860771,56.37104660577749,Solar,241896915.23764604,4.837938304752921
2363,2363,15.0,32.0,1785.9450459480286,294.98355,2811,15.234225360905189,32.34461,44.13964171906955 km,53011.1,1629.6401548285514,1140748.108379986,926.7181536098374,0.5234327448708807,1319050.5170746192,123975.11162457906,157631.7908029211,42.59657681459896,54.16066658356777,Solar,241906994.32740527,4.838139886548105
2364,2364,15.0,37.0,1593.9550375938416,242.30814,2971,15.213643172112018,37.17904,27.48806047825981 km,38176.2,1825.9283935558828,1278149.875489118,761.2334725290071,0.6372218831288815,1605799.1454847814,138907.76791358241,186837.77198350496,47.7272843600514,64.19554216869145,Solar,241921926.9836943,4.838438539673886
2365,2365,15.0,38.0,1442.4799644947052,284.79044,2769,15.291621443264765,38.220705,35.415352524915704 km,58795.2,2017.6694531861644,1412368.6172303152,894.6955541166047,0.5421672485503961,1366261.4663469982,153494.49689190713,162440.33026695062,52.73913482952707,55.81283142505483,Solar,241936513.71267262,4.838730274253453
2366,2366,15.0,41.0,1452.335033416748,129.57986,4926,14.749596340258856,40.667095,42.577103463827406 km,62732.9,2003.9782104181163,1402784.7472926814,407.0871362291939,1.19157444118443,3002767.5917847636,152452.93360849225,329122.09389540297,52.38126436804606,113.08297585124103,Solar,241935472.1493892,4.838709442987784
2367,2367,15.0,42.0,1470.9500765800476,235.3925,28644,15.031133353867634,42.0452594795,5.64985198925542 km,1096.8,1978.617634638429,1385032.3442469004,739.5073487101355,0.6559429432469456,1652976.216982303,150523.62412023832,191642.86092133523,51.718373415671635,65.84652144476647,Solar,241933542.83990094,4.838670856798019
2368,2368,15.0,50.0,1125.6600403785706,208.32867,3264,14.653835344621596,53.4669,386.4742510929419 km,549011.4,2585.547729148507,1809883.410403955,654.4838192041324,0.7411560265241297,1867713.1868408069,196695.91926911395,213514.29561741414,67.58270046682377,73.36132208393204,Solar,241979715.13504982,4.839594302700997
2369,2369,15.0,51.0,1092.8099846839905,331.9832,3264,14.653835344621596,53.4669,275.51225315332175 km,375539.0,2663.269737634808,1864288.8163443655,1042.955982235231,0.4650959725319133,1172041.8507804216,202608.63236054446,142658.63342471162,69.6142480418281,49.01604327925989,Wind,241925677.8492054,4.8385135569841085
2370,2370,15.0,53.0,1072.7349603176117,301.35706,3264,14.653835344621596,53.4669,56.87083038131963 km,85569.5,2713.1098256854743,1899176.877979832,946.7411258034184,0.5123624754908901,1291153.438237043,206400.22430257677,154790.4117036004,70.91700014498792,53.18439786739091,Wind,241937809.6274843,4.838756192549686
2371,2371,15.0,55.0,1125.2949798107147,618.08765,10098,14.86069152253392,56.10550332348794,123.39327948678478 km,238729.5,2586.3865150127967,1810470.5605089576,1941.7796205145798,0.24980930984182684,629519.4608014036,196759.73002564587,87401.52966933395,67.60462518829884,30.03026916843782,Wind,241870420.74545005,4.837408414909001
2372,2372,15.0,58.0,1020.5400013923644,278.4774,3115,16.24357925491266,58.619595,100.38197725621764 km,122131.5,2851.87034043074,1996309.238301518,874.8625540307864,0.5544580970242348,1397234.4045010717,216956.45062877343,165594.99243168585,74.54401124168113,56.89674098934847,Wind,241948614.2082124,4.838972284164248
2373,2373,15.0,59.0,1023.459963798523,176.22571,3115,16.24357925491266,58.619595,83.42882378184261 km,109054.4,2843.733867607328,1990613.7073251298,553.6293959096454,0.8761720935512568,2207953.6757491673,216337.4672762069,248168.54094379934,74.33133491028649,85.2681653499208,Solar,241999356.68305692,4.839987133661138
2374,2374,16.0,-24.0,2045.0950598716736,297.26114,2158,14.4829317368567,-22.897216421552,197.34459052485792 km,245710.8,1423.1356861116546,996194.9802781582,933.8734136217271,0.5194222469450822,1308944.062301607,108265.25415432968,156602.42606091854,37.19883091456456,53.80698741580279,Solar,241891284.46993503,4.8378256893987
2375,2375,16.0,-22.0,2022.099986076355,253.22635,2158,14.4829317368567,-22.897216421552,185.0830988732719 km,226728.0,1439.3194111243768,1007523.5877870637,795.5340408553577,0.6097471659969694,1536562.858312363,109496.4333867565,179785.90320428018,37.62185147134711,61.77259238300909,Solar,241892515.64916745,4.837850312983349
2376,2376,16.0,-21.0,1973.5550236701963,232.25046,2158,14.4829317368567,-22.897216421552,262.08389897157855 km,331370.4,1474.7233932102413,1032306.3752471689,729.6363389288501,0.6648169793431482,1675338.7879447334,112189.79646942516,193920.5381688232,38.54726340231531,66.62910798621105,Solar,241895209.01225013,4.837904180245003
2377,2377,16.0,-20.0,1955.669927597046,141.82207,2158,14.4829317368567,-22.897216421552,357.24833396908696 km,496372.2,1488.210111595943,1041747.0781171601,445.5471732288974,1.088716652268978,2743565.9637178243,113215.8005307282,302721.83554622845,38.89978787466046,104.01211785434516,Solar,241896235.01631144,4.837924700326229
2378,2378,16.0,-19.0,1954.210033416748,219.73984,2158,14.4829317368567,-22.897216421552,459.41568414142546 km,607522.3,1489.3218801591108,1042525.3161113776,690.3330670449967,0.7026675238693932,1770722.160150871,113300.37848575161,203635.545313019,38.9288479925403,69.96708479985782,Solar,241896319.59426644,4.837926391885329
2379,2379,16.0,-18.0,1960.41493177414,161.5579,4659,12.13462536194379,-15.19476,516.2005132268174 km,686975.9,1484.6080357897126,1039225.6250527989,507.5491117693944,0.9557195857847662,2408413.356177611,112941.77209025659,268585.8021754192,38.80563451306252,92.28332690129787,Solar,241895960.98787096,4.837919219757419
2380,2380,16.0,-17.0,1880.844955444336,125.239975,4659,12.13462536194379,-15.19476,459.2265485604007 km,594984.5,1547.4150342745597,1083190.5239921918,393.45298539576936,1.232865538884503,3106821.1579889474,117719.82362813297,339720.179449225,40.44732401582005,116.72436934922091,Solar,241900739.03940883,4.838014780788177
2381,2381,16.0,-16.0,1864.419927597046,70.791626,4659,12.13462536194379,-15.19476,424.0045932263691 km,699605.6,1561.0473360178867,1092733.1352125206,222.3984521772762,2.181106127838576,5496387.442153212,118756.90296452591,583102.7836206836,40.80365383909352,200.3481359106964,Solar,241901776.11874524,4.838035522374905
2382,2382,16.0,-15.0,1843.980016708374,40.503098,4018,13.565215947580644,-12.341555,394.8121447477855 km,601424.0,1578.3510313682093,1104845.7219577464,127.24423512442743,3.812154054691241,9606628.217821928,120073.28410315812,1001739.885417522,41.25594889698254,344.18755037422557,Solar,241903092.49988386,4.838061849997677
2383,2383,16.0,-14.0,1825.729947090149,53.135403,4018,13.565215947580644,-12.341555,321.4498512290432 km,496495.9,1594.128291444584,1115889.8040112087,166.92979171033306,2.905860133746547,7322767.537041298,121273.54145647815,769123.6304356705,41.66834501325147,264.2629909702047,Solar,241904292.7572372,4.838085855144744
2384,2384,16.0,-13.0,1789.594955444336,41.31469,4018,13.565215947580644,-12.341555,274.3258887045268 km,359043.4,1626.3164758817722,1138421.5331172405,129.7939265893397,3.7372675256248242,9417914.164574558,123722.26226565138,982518.9422583077,42.50970036819817,337.58343144259806,Solar,241906741.47804636,4.838134829560927
2385,2385,16.0,-12.0,1747.9850125312803,29.711445,4018,13.565215947580644,-12.341555,267.665271424305 km,310495.4,1665.0301577697007,1165521.1104387904,93.34125733953721,5.19678693743292,13095903.082330959,126667.41124178183,1357130.2375588664,43.52162334974042,466.29603034073875,Solar,241909686.62702248,4.838193732540449
2386,2386,16.0,-11.0,1693.5999512672424,19.304943,4018,13.565215947580644,-12.341555,304.12918846373753 km,461561.1,1718.4977827947364,1202948.4479563155,60.64826710676971,7.998161365628309,20155366.64138334,130734.96858635238,2076152.194154891,44.919194334798,713.3446000429626,Solar,241913754.18436706,4.838275083687341
2387,2387,16.0,-10.0,1682.285075187683,30.918653,4066,13.274734212926644,-8.777325000000001,328.4615290207419 km,468359.1,1730.0562218144435,1211039.3552701105,97.13381312369204,4.993880207790962,12584578.123633225,131614.27851463825,1305050.6610890958,45.22131620759366,448.4020220152278,Solar,241914633.49429533,4.838292669885907
2388,2388,16.0,-9.0,1601.984977722168,31.297365,4066,13.274734212926644,-8.777325000000001,300.76490736901263 km,383179.9,1816.7759383938421,1271743.1568756895,98.32357196071831,4.933452041993205,12432299.145822877,138211.49355694547,1289540.7108417803,47.488051632386394,443.072962186663,Solar,241921230.70933765,4.838424614186753
